run_type,input_file,input_size,CLI_Flags,hashing_method,mod_value,bucket_size,strategy,c1,c2,collisions,primary_collisions,secondary_collisions,comparisons,insertions,load_factor,execution_time_sec,memory_usage_bytes,input_type
manual_custom_quadratic_c15_025_b1,custom_collisions_scheme14.txt,60,--hashing custom --bucket 1 --strategy quadratic --c1 1.5 --c2 0.25,custom,,1,quadratic,1.5,0.25,92.0,40.0,52.0,152.0,60.0,0.5,0.0002726,0,forced_collision
manual_custom_linear_b3,custom_collisions_scheme14.txt,60,--hashing custom --bucket 3 --strategy linear,custom,,3,linear,,,174.0,40.0,134.0,234.0,60.0,0.5,0.0002789,0,forced_collision
manual_custom_chaining_b3,custom_collisions_scheme14.txt,60,--hashing custom --bucket 3 --strategy chaining,custom,,3,chaining,,,40.0,,,60.0,60.0,0.5,0.0002272,0,forced_collision
manual_custom_quadratic_c05_05_b3,custom_collisions_scheme14.txt,60,--hashing custom --bucket 3 --strategy quadratic --c1 0.5 --c2 0.5,custom,,3,quadratic,0.5,0.5,98.0,40.0,58.0,158.0,60.0,0.5,0.0003442,0,forced_collision
manual_custom_quadratic_c05_10_b3,custom_collisions_scheme14.txt,60,--hashing custom --bucket 3 --strategy quadratic --c1 0.5 --c2 1.0,custom,,3,quadratic,0.5,1.0,86.0,40.0,46.0,146.0,60.0,0.5,0.0004458,0,forced_collision
manual_custom_quadratic_c05_025_b3,custom_collisions_scheme14.txt,60,--hashing custom --bucket 3 --strategy quadratic --c1 0.5 --c2 0.25,custom,,3,quadratic,0.5,0.25,131.0,40.0,91.0,191.0,60.0,0.5,0.0005091,0,forced_collision
manual_custom_quadratic_c10_05_b3,custom_collisions_scheme14.txt,60,--hashing custom --bucket 3 --strategy quadratic --c1 1.0 --c2 0.5,custom,,3,quadratic,1.0,0.5,86.0,40.0,46.0,146.0,60.0,0.5,0.0006433,0,forced_collision
manual_custom_quadratic_c10_10_b3,custom_collisions_scheme14.txt,60,--hashing custom --bucket 3 --strategy quadratic --c1 1.0 --c2 1.0,custom,,3,quadratic,1.0,1.0,72.0,40.0,32.0,132.0,60.0,0.5,0.000237,0,forced_collision
manual_custom_quadratic_c10_025_b3,custom_collisions_scheme14.txt,60,--hashing custom --bucket 3 --strategy quadratic --c1 1.0 --c2 0.25,custom,,3,quadratic,1.0,0.25,110.0,40.0,70.0,170.0,60.0,0.5,0.0002516,0,forced_collision
manual_custom_quadratic_c15_05_b3,custom_collisions_scheme14.txt,60,--hashing custom --bucket 3 --strategy quadratic --c1 1.5 --c2 0.5,custom,,3,quadratic,1.5,0.5,72.0,40.0,32.0,132.0,60.0,0.5,0.0002328,0,forced_collision
manual_custom_quadratic_c15_10_b3,custom_collisions_scheme14.txt,60,--hashing custom --bucket 3 --strategy quadratic --c1 1.5 --c2 1.0,custom,,3,quadratic,1.5,1.0,72.0,40.0,32.0,132.0,60.0,0.5,0.0002443,0,forced_collision
manual_custom_quadratic_c15_025_b3,custom_collisions_scheme14.txt,60,--hashing custom --bucket 3 --strategy quadratic --c1 1.5 --c2 0.25,custom,,3,quadratic,1.5,0.25,92.0,40.0,52.0,152.0,60.0,0.5,0.0006328,0,forced_collision
scheme_1,division_collisions_scheme1.txt,60,--hashing division --mod 120 --bucket 1 --strategy linear,division,120.0,1,linear,,,1200.0,59.0,1141.0,1260.0,60.0,0.5,0.0006719,0,forced_collision
scheme_2,division_collisions_scheme1.txt,60,--hashing division --mod 120 --bucket 1 --strategy quadratic --c1 0.5 --c2 0.5,division,120.0,1,quadratic,0.5,0.5,330.0,59.0,271.0,390.0,60.0,0.5,0.000484,0,forced_collision
scheme_3,division_collisions_scheme1.txt,60,--hashing division --mod 120 --bucket 1 --strategy chaining,division,120.0,1,chaining,,,40.0,,,60.0,60.0,0.5,0.0005112,0,forced_collision
scheme_4,division_collisions_scheme1.txt,60,--hashing division --mod 127 --bucket 1 --strategy linear,division,127.0,1,linear,,,1067.0,52.0,1015.0,1127.0,60.0,0.5,0.001065,0,forced_collision
scheme_5,division_collisions_scheme1.txt,60,--hashing division --mod 127 --bucket 1 --strategy quadratic --c1 0.5 --c2 0.5,division,127.0,1,quadratic,0.5,0.5,288.0,52.0,236.0,348.0,60.0,0.5,0.0004103,0,forced_collision
scheme_6,division_collisions_scheme1.txt,60,--hashing division --mod 127 --bucket 1 --strategy chaining,division,127.0,1,chaining,,,33.0,,,70.0,60.0,0.5,0.000279,0,forced_collision
scheme_7,division_collisions_scheme1.txt,60,--hashing division --mod 113 --bucket 1 --strategy linear,division,113.0,1,linear,,,780.0,39.0,741.0,840.0,60.0,0.5,0.001216,0,forced_collision
scheme_8,division_collisions_scheme1.txt,60,--hashing division --mod 113 --bucket 1 --strategy quadratic --c1 0.5 --c2 0.5,division,113.0,1,quadratic,0.5,0.5,221.0,38.0,183.0,281.0,60.0,0.5,0.0003901,0,forced_collision
scheme_9,division_collisions_scheme1.txt,60,--hashing division --mod 113 --bucket 1 --strategy chaining,division,113.0,1,chaining,,,26.0,,,32.0,60.0,0.5,0.001102,0,forced_collision
scheme_10,division_collisions_scheme1.txt,60,--hashing division --mod 41 --bucket 3 --strategy linear,division,41.0,3,linear,,,1033.0,50.0,983.0,1093.0,60.0,0.5,0.0005891,0,forced_collision
scheme_11,division_collisions_scheme1.txt,60,--hashing division --mod 41 --bucket 3 --strategy quadratic --c1 0.5 --c2 0.5,division,41.0,3,quadratic,0.5,0.5,277.0,48.0,229.0,337.0,60.0,0.5,0.0003585,0,forced_collision
scheme_12,division_collisions_scheme1.txt,60,--hashing custom --bucket 1 --strategy linear,custom,,1,linear,,,176.0,39.0,137.0,236.0,60.0,0.5,0.0003031,0,forced_collision
scheme_13,division_collisions_scheme1.txt,60,--hashing custom --bucket 1 --strategy quadratic --c1 0.5 --c2 0.5,custom,,1,quadratic,0.5,0.5,101.0,39.0,62.0,161.0,60.0,0.5,0.0003127,0,forced_collision
scheme_14,division_collisions_scheme1.txt,60,--hashing custom --bucket 1 --strategy chaining,custom,,1,chaining,,,38.0,,,65.0,60.0,0.5,0.0002177,0,forced_collision
manual_div113_linear_b1,division_collisions_scheme1.txt,60,--hashing division --mod 113 --bucket 1 --strategy linear,division,113.0,1,linear,,,780.0,39.0,741.0,840.0,60.0,0.5,0.001391,0,forced_collision
manual_div113_quadratic_c05_05_b1,division_collisions_scheme1.txt,60,--hashing division --mod 113 --bucket 1 --strategy quadratic --c1 0.5 --c2 0.5,division,113.0,1,quadratic,0.5,0.5,221.0,38.0,183.0,281.0,60.0,0.5,0.0006772,0,forced_collision
manual_div113_quadratic_c05_075_b1,division_collisions_scheme1.txt,60,--hashing division --mod 113 --bucket 1 --strategy quadratic --c1 0.5 --c2 0.75,division,113.0,1,quadratic,0.5,0.75,184.0,39.0,145.0,244.0,60.0,0.5,0.0005391,0,forced_collision
manual_div113_quadratic_c05_025_b1,division_collisions_scheme1.txt,60,--hashing division --mod 113 --bucket 1 --strategy quadratic --c1 0.5 --c2 0.25,division,113.0,1,quadratic,0.5,0.25,302.0,38.0,264.0,362.0,60.0,0.5,0.0003656,0,forced_collision
manual_div113_quadratic_c10_05_b1,division_collisions_scheme1.txt,60,--hashing division --mod 113 --bucket 1 --strategy quadratic --c1 1.0 --c2 0.5,division,113.0,1,quadratic,1.0,0.5,208.0,39.0,169.0,268.0,60.0,0.5,0.0003586,0,forced_collision
manual_div113_quadratic_c10_075_b1,division_collisions_scheme1.txt,60,--hashing division --mod 113 --bucket 1 --strategy quadratic --c1 1.0 --c2 0.75,division,113.0,1,quadratic,1.0,0.75,173.0,37.0,136.0,233.0,60.0,0.5,0.0002738,0,forced_collision
manual_div113_quadratic_c10_025_b1,division_collisions_scheme1.txt,60,--hashing division --mod 113 --bucket 1 --strategy quadratic --c1 1.0 --c2 0.25,division,113.0,1,quadratic,1.0,0.25,271.0,38.0,233.0,331.0,60.0,0.5,0.0004151,0,forced_collision
manual_div113_quadratic_c15_05_b1,division_collisions_scheme1.txt,60,--hashing division --mod 113 --bucket 1 --strategy quadratic --c1 1.5 --c2 0.5,division,113.0,1,quadratic,1.5,0.5,191.0,39.0,152.0,251.0,60.0,0.5,0.0002851,0,forced_collision
manual_div113_quadratic_c15_075_b1,division_collisions_scheme1.txt,60,--hashing division --mod 113 --bucket 1 --strategy quadratic --c1 1.5 --c2 0.75,division,113.0,1,quadratic,1.5,0.75,159.0,35.0,124.0,219.0,60.0,0.5,0.0006417,0,forced_collision
manual_div113_quadratic_c15_025_b1,division_collisions_scheme1.txt,60,--hashing division --mod 113 --bucket 1 --strategy quadratic --c1 1.5 --c2 0.25,division,113.0,1,quadratic,1.5,0.25,244.0,36.0,208.0,304.0,60.0,0.5,0.0004424,0,forced_collision
manual_div113_linear_b3,division_collisions_scheme1.txt,60,--hashing division --mod 113 --bucket 3 --strategy linear,division,113.0,3,linear,,,780.0,39.0,741.0,840.0,60.0,0.5,0.0006007,0,forced_collision
manual_div113_quadratic_c05_05_b3,division_collisions_scheme1.txt,60,--hashing division --mod 113 --bucket 3 --strategy quadratic --c1 0.5 --c2 0.5,division,113.0,3,quadratic,0.5,0.5,221.0,38.0,183.0,281.0,60.0,0.5,0.001055,0,forced_collision
manual_div113_quadratic_c05_075_b3,division_collisions_scheme1.txt,60,--hashing division --mod 113 --bucket 3 --strategy quadratic --c1 0.5 --c2 0.75,division,113.0,3,quadratic,0.5,0.75,184.0,39.0,145.0,244.0,60.0,0.5,0.0002626,0,forced_collision
manual_div113_quadratic_c05_025_b3,division_collisions_scheme1.txt,60,--hashing division --mod 113 --bucket 3 --strategy quadratic --c1 0.5 --c2 0.25,division,113.0,3,quadratic,0.5,0.25,302.0,38.0,264.0,362.0,60.0,0.5,0.0004342,0,forced_collision
manual_div113_quadratic_c10_05_b3,division_collisions_scheme1.txt,60,--hashing division --mod 113 --bucket 3 --strategy quadratic --c1 1.0 --c2 0.5,division,113.0,3,quadratic,1.0,0.5,208.0,39.0,169.0,268.0,60.0,0.5,0.0006517,0,forced_collision
manual_div113_quadratic_c10_075_b3,division_collisions_scheme1.txt,60,--hashing division --mod 113 --bucket 3 --strategy quadratic --c1 1.0 --c2 0.75,division,113.0,3,quadratic,1.0,0.75,173.0,37.0,136.0,233.0,60.0,0.5,0.0002968,0,forced_collision
manual_div113_quadratic_c10_025_b3,division_collisions_scheme1.txt,60,--hashing division --mod 113 --bucket 3 --strategy quadratic --c1 1.0 --c2 0.25,division,113.0,3,quadratic,1.0,0.25,271.0,38.0,233.0,331.0,60.0,0.5,0.0004709,0,forced_collision
manual_div113_quadratic_c15_05_b3,division_collisions_scheme1.txt,60,--hashing division --mod 113 --bucket 3 --strategy quadratic --c1 1.5 --c2 0.5,division,113.0,3,quadratic,1.5,0.5,191.0,39.0,152.0,251.0,60.0,0.5,0.0007985,0,forced_collision
manual_div113_quadratic_c15_075_b3,division_collisions_scheme1.txt,60,--hashing division --mod 113 --bucket 3 --strategy quadratic --c1 1.5 --c2 0.75,division,113.0,3,quadratic,1.5,0.75,159.0,35.0,124.0,219.0,60.0,0.5,0.0007097,0,forced_collision
manual_div113_quadratic_c15_025_b3,division_collisions_scheme1.txt,60,--hashing division --mod 113 --bucket 3 --strategy quadratic --c1 1.5 --c2 0.25,division,113.0,3,quadratic,1.5,0.25,244.0,36.0,208.0,304.0,60.0,0.5,0.0007287,0,forced_collision
manual_div127_linear_b1,division_collisions_scheme1.txt,60,--hashing division --mod 127 --bucket 1 --strategy linear,division,127.0,1,linear,,,1067.0,52.0,1015.0,1127.0,60.0,0.5,0.0006971,0,forced_collision
manual_div127_quadratic_c05_05_b1,division_collisions_scheme1.txt,60,--hashing division --mod 127 --bucket 1 --strategy quadratic --c1 0.5 --c2 0.5,division,127.0,1,quadratic,0.5,0.5,288.0,52.0,236.0,348.0,60.0,0.5,0.0007467,0,forced_collision
manual_div127_quadratic_c05_075_b1,division_collisions_scheme1.txt,60,--hashing division --mod 127 --bucket 1 --strategy quadratic --c1 0.5 --c2 0.75,division,127.0,1,quadratic,0.5,0.75,238.0,52.0,186.0,298.0,60.0,0.5,0.0004601,0,forced_collision
manual_div127_quadratic_c05_025_b1,division_collisions_scheme1.txt,60,--hashing division --mod 127 --bucket 1 --strategy quadratic --c1 0.5 --c2 0.25,division,127.0,1,quadratic,0.5,0.25,396.0,51.0,345.0,456.0,60.0,0.5,0.0003806,0,forced_collision
manual_div127_quadratic_c10_05_b1,division_collisions_scheme1.txt,60,--hashing division --mod 127 --bucket 1 --strategy quadratic --c1 1.0 --c2 0.5,division,127.0,1,quadratic,1.0,0.5,270.0,52.0,218.0,330.0,60.0,0.5,0.000416,0,forced_collision
manual_div127_quadratic_c10_075_b1,division_collisions_scheme1.txt,60,--hashing division --mod 127 --bucket 1 --strategy quadratic --c1 1.0 --c2 0.75,division,127.0,1,quadratic,1.0,0.75,224.0,52.0,172.0,284.0,60.0,0.5,0.000351,0,forced_collision
manual_div127_quadratic_c10_025_b1,division_collisions_scheme1.txt,60,--hashing division --mod 127 --bucket 1 --strategy quadratic --c1 1.0 --c2 0.25,division,127.0,1,quadratic,1.0,0.25,355.0,52.0,303.0,415.0,60.0,0.5,0.0004182,0,forced_collision
manual_div127_quadratic_c15_05_b1,division_collisions_scheme1.txt,60,--hashing division --mod 127 --bucket 1 --strategy quadratic --c1 1.5 --c2 0.5,division,127.0,1,quadratic,1.5,0.5,245.0,51.0,194.0,305.0,60.0,0.5,0.001361,0,forced_collision
manual_div127_quadratic_c15_075_b1,division_collisions_scheme1.txt,60,--hashing division --mod 127 --bucket 1 --strategy quadratic --c1 1.5 --c2 0.75,division,127.0,1,quadratic,1.5,0.75,209.0,51.0,158.0,269.0,60.0,0.5,0.000514,0,forced_collision
manual_div127_quadratic_c15_025_b1,division_collisions_scheme1.txt,60,--hashing division --mod 127 --bucket 1 --strategy quadratic --c1 1.5 --c2 0.25,division,127.0,1,quadratic,1.5,0.25,320.0,52.0,268.0,380.0,60.0,0.5,0.000486,0,forced_collision
manual_div127_linear_b3,division_collisions_scheme1.txt,60,--hashing division --mod 127 --bucket 3 --strategy linear,division,127.0,3,linear,,,1067.0,52.0,1015.0,1127.0,60.0,0.5,0.001312,0,forced_collision
manual_div127_quadratic_c05_05_b3,division_collisions_scheme1.txt,60,--hashing division --mod 127 --bucket 3 --strategy quadratic --c1 0.5 --c2 0.5,division,127.0,3,quadratic,0.5,0.5,288.0,52.0,236.0,348.0,60.0,0.5,0.0006611,0,forced_collision
manual_div127_quadratic_c05_075_b3,division_collisions_scheme1.txt,60,--hashing division --mod 127 --bucket 3 --strategy quadratic --c1 0.5 --c2 0.75,division,127.0,3,quadratic,0.5,0.75,238.0,52.0,186.0,298.0,60.0,0.5,0.0005481,0,forced_collision
manual_div127_quadratic_c05_025_b3,division_collisions_scheme1.txt,60,--hashing division --mod 127 --bucket 3 --strategy quadratic --c1 0.5 --c2 0.25,division,127.0,3,quadratic,0.5,0.25,396.0,51.0,345.0,456.0,60.0,0.5,0.0005964,0,forced_collision
manual_div127_quadratic_c10_05_b3,division_collisions_scheme1.txt,60,--hashing division --mod 127 --bucket 3 --strategy quadratic --c1 1.0 --c2 0.5,division,127.0,3,quadratic,1.0,0.5,270.0,52.0,218.0,330.0,60.0,0.5,0.0004036,0,forced_collision
manual_div127_quadratic_c10_075_b3,division_collisions_scheme1.txt,60,--hashing division --mod 127 --bucket 3 --strategy quadratic --c1 1.0 --c2 0.75,division,127.0,3,quadratic,1.0,0.75,224.0,52.0,172.0,284.0,60.0,0.5,0.001034,0,forced_collision
manual_div127_quadratic_c10_025_b3,division_collisions_scheme1.txt,60,--hashing division --mod 127 --bucket 3 --strategy quadratic --c1 1.0 --c2 0.25,division,127.0,3,quadratic,1.0,0.25,355.0,52.0,303.0,415.0,60.0,0.5,0.0004469,0,forced_collision
manual_div127_quadratic_c15_05_b3,division_collisions_scheme1.txt,60,--hashing division --mod 127 --bucket 3 --strategy quadratic --c1 1.5 --c2 0.5,division,127.0,3,quadratic,1.5,0.5,245.0,51.0,194.0,305.0,60.0,0.5,0.0004221,0,forced_collision
manual_div127_quadratic_c15_075_b3,division_collisions_scheme1.txt,60,--hashing division --mod 127 --bucket 3 --strategy quadratic --c1 1.5 --c2 0.75,division,127.0,3,quadratic,1.5,0.75,209.0,51.0,158.0,269.0,60.0,0.5,0.0005909,0,forced_collision
manual_div127_quadratic_c15_025_b3,division_collisions_scheme1.txt,60,--hashing division --mod 127 --bucket 3 --strategy quadratic --c1 1.5 --c2 0.25,division,127.0,3,quadratic,1.5,0.25,320.0,52.0,268.0,380.0,60.0,0.5,0.0005571,0,forced_collision
manual_div41_linear_b1,division_collisions_scheme1.txt,60,--hashing division --mod 41 --bucket 1 --strategy linear,division,41.0,1,linear,,,1033.0,50.0,983.0,1093.0,60.0,0.5,0.001311,0,forced_collision
manual_div41_quadratic_c05_05_b1,division_collisions_scheme1.txt,60,--hashing division --mod 41 --bucket 1 --strategy quadratic --c1 0.5 --c2 0.5,division,41.0,1,quadratic,0.5,0.5,277.0,48.0,229.0,337.0,60.0,0.5,0.001487,0,forced_collision
manual_div41_quadratic_c05_075_b1,division_collisions_scheme1.txt,60,--hashing division --mod 41 --bucket 1 --strategy quadratic --c1 0.5 --c2 0.75,division,41.0,1,quadratic,0.5,0.75,233.0,50.0,183.0,293.0,60.0,0.5,0.001132,0,forced_collision
manual_div41_quadratic_c05_025_b1,division_collisions_scheme1.txt,60,--hashing division --mod 41 --bucket 1 --strategy quadratic --c1 0.5 --c2 0.25,division,41.0,1,quadratic,0.5,0.25,382.0,48.0,334.0,442.0,60.0,0.5,0.0004168,0,forced_collision
manual_div41_quadratic_c10_05_b1,division_collisions_scheme1.txt,60,--hashing division --mod 41 --bucket 1 --strategy quadratic --c1 1.0 --c2 0.5,division,41.0,1,quadratic,1.0,0.5,261.0,50.0,211.0,321.0,60.0,0.5,0.000666,0,forced_collision
manual_div41_quadratic_c10_075_b1,division_collisions_scheme1.txt,60,--hashing division --mod 41 --bucket 1 --strategy quadratic --c1 1.0 --c2 0.75,division,41.0,1,quadratic,1.0,0.75,219.0,49.0,170.0,279.0,60.0,0.5,0.0006743,0,forced_collision
manual_div41_quadratic_c10_025_b1,division_collisions_scheme1.txt,60,--hashing division --mod 41 --bucket 1 --strategy quadratic --c1 1.0 --c2 0.25,division,41.0,1,quadratic,1.0,0.25,342.0,49.0,293.0,402.0,60.0,0.5,0.001103,0,forced_collision
manual_div41_quadratic_c15_05_b1,division_collisions_scheme1.txt,60,--hashing division --mod 41 --bucket 1 --strategy quadratic --c1 1.5 --c2 0.5,division,41.0,1,quadratic,1.5,0.5,238.0,49.0,189.0,298.0,60.0,0.5,0.0004639,0,forced_collision
manual_div41_quadratic_c15_075_b1,division_collisions_scheme1.txt,60,--hashing division --mod 41 --bucket 1 --strategy quadratic --c1 1.5 --c2 0.75,division,41.0,1,quadratic,1.5,0.75,203.0,48.0,155.0,263.0,60.0,0.5,0.002894,0,forced_collision
manual_div41_quadratic_c15_025_b1,division_collisions_scheme1.txt,60,--hashing division --mod 41 --bucket 1 --strategy quadratic --c1 1.5 --c2 0.25,division,41.0,1,quadratic,1.5,0.25,310.0,50.0,260.0,370.0,60.0,0.5,0.0004485,0,forced_collision
manual_div41_linear_b3,division_collisions_scheme1.txt,60,--hashing division --mod 41 --bucket 3 --strategy linear,division,41.0,3,linear,,,1033.0,50.0,983.0,1093.0,60.0,0.5,0.001259,0,forced_collision
manual_div41_quadratic_c05_05_b3,division_collisions_scheme1.txt,60,--hashing division --mod 41 --bucket 3 --strategy quadratic --c1 0.5 --c2 0.5,division,41.0,3,quadratic,0.5,0.5,277.0,48.0,229.0,337.0,60.0,0.5,0.0008925,0,forced_collision
manual_div41_quadratic_c05_075_b3,division_collisions_scheme1.txt,60,--hashing division --mod 41 --bucket 3 --strategy quadratic --c1 0.5 --c2 0.75,division,41.0,3,quadratic,0.5,0.75,233.0,50.0,183.0,293.0,60.0,0.5,0.0004069,0,forced_collision
manual_div41_quadratic_c05_025_b3,division_collisions_scheme1.txt,60,--hashing division --mod 41 --bucket 3 --strategy quadratic --c1 0.5 --c2 0.25,division,41.0,3,quadratic,0.5,0.25,382.0,48.0,334.0,442.0,60.0,0.5,0.0008723,0,forced_collision
manual_div41_quadratic_c10_05_b3,division_collisions_scheme1.txt,60,--hashing division --mod 41 --bucket 3 --strategy quadratic --c1 1.0 --c2 0.5,division,41.0,3,quadratic,1.0,0.5,261.0,50.0,211.0,321.0,60.0,0.5,0.0003747,0,forced_collision
manual_div41_quadratic_c10_075_b3,division_collisions_scheme1.txt,60,--hashing division --mod 41 --bucket 3 --strategy quadratic --c1 1.0 --c2 0.75,division,41.0,3,quadratic,1.0,0.75,219.0,49.0,170.0,279.0,60.0,0.5,0.0008324,0,forced_collision
manual_div41_quadratic_c10_025_b3,division_collisions_scheme1.txt,60,--hashing division --mod 41 --bucket 3 --strategy quadratic --c1 1.0 --c2 0.25,division,41.0,3,quadratic,1.0,0.25,342.0,49.0,293.0,402.0,60.0,0.5,0.0009572,0,forced_collision
manual_div41_quadratic_c15_05_b3,division_collisions_scheme1.txt,60,--hashing division --mod 41 --bucket 3 --strategy quadratic --c1 1.5 --c2 0.5,division,41.0,3,quadratic,1.5,0.5,238.0,49.0,189.0,298.0,60.0,0.5,0.000374,0,forced_collision
manual_div41_quadratic_c15_075_b3,division_collisions_scheme1.txt,60,--hashing division --mod 41 --bucket 3 --strategy quadratic --c1 1.5 --c2 0.75,division,41.0,3,quadratic,1.5,0.75,203.0,48.0,155.0,263.0,60.0,0.5,0.0003665,0,forced_collision
manual_div41_quadratic_c15_025_b3,division_collisions_scheme1.txt,60,--hashing division --mod 41 --bucket 3 --strategy quadratic --c1 1.5 --c2 0.25,division,41.0,3,quadratic,1.5,0.25,310.0,50.0,260.0,370.0,60.0,0.5,0.0003726,0,forced_collision
manual_custom_linear_b1,division_collisions_scheme1.txt,60,--hashing custom --bucket 1 --strategy linear,custom,,1,linear,,,176.0,39.0,137.0,236.0,60.0,0.5,0.0002762,0,forced_collision
manual_custom_chaining_b1,division_collisions_scheme1.txt,60,--hashing custom --bucket 1 --strategy chaining,custom,,1,chaining,,,38.0,,,65.0,60.0,0.5,0.001362,0,forced_collision
manual_custom_quadratic_c05_05_b1,division_collisions_scheme1.txt,60,--hashing custom --bucket 1 --strategy quadratic --c1 0.5 --c2 0.5,custom,,1,quadratic,0.5,0.5,101.0,39.0,62.0,161.0,60.0,0.5,0.0002744,0,forced_collision
manual_custom_quadratic_c05_10_b1,division_collisions_scheme1.txt,60,--hashing custom --bucket 1 --strategy quadratic --c1 0.5 --c2 1.0,custom,,1,quadratic,0.5,1.0,123.0,39.0,84.0,183.0,60.0,0.5,0.0003639,0,forced_collision
